name,mz,rt,W03.01,W30.01,W30.02
M980T574,979.5193605,574.14,1172.487396,792.4770651,900.1474322
M980T348,979.5715095,348.4245,13000.13715,26609.17993,7194.685941
M980T422,979.5975832,421.7465,379.6090088,17.22216797,198.9213664
M980T342,979.6554643,341.622,1461.759,33787.96533,1681.525704
M980T55,979.6876649,54.833,287.1625732,682.496917,980.6248571
M980T61,979.7503823,60.894,4118.368,4508.929324,6077.173941
M980T643,979.7652399,642.802,717.5857005,708.4799805,897.6472
M980T882_1,979.9455944,881.793,1996.262833,156.5390625,3597.605526
M980T727_1,979.9850938,727.056,677.11725,251.4262172,1456.131924
M980T50,980.2721124,50.0345,8478.756737,2763.2175,14417.84495
M980T952,980.3013736,951.7635,7331.596941,1194.537116,8246.766235
M980T882_2,980.4477377,881.953,1720.224944,132.0651029,3258.917211
M980T727_2,980.4865771,727.0565,894.424977,210.700334,1569.873661
M981T574,980.5203224,574.257,1009.538226,803.4006755,898.6723333
M981T350,980.5752024,350.475,11440.14776,15593.06795,6398.081294
M981T56,980.6898631,55.653,418.6566226,713.8468679,775.0581665
M981T598,980.7097497,598.172,294.2564805,316.0763346,238.5098877
M981T62,980.7600625,61.6065,5725.473465,2003.349131,11291.28
M981T882,980.94999,882.0495,1256.213368,177.4109375,1752.340765
M981T755_1,980.9934288,755.013,3934.444737,175.9483337,6858.821667
M981T729,981.0939276,728.748,764.049,184.3277995,579.9810137
M981T50,981.2730753,49.9,7753.862769,1237.69487,13261.22132
M981T953,981.3047736,953.234,3998.666361,812.568515,2685.661433
M981T883,981.4480225,882.876,595.4704197,69.47173394,708.345
M981T755_2,981.4951184,754.94,3882.625,175.491394,7495.136
M982T69,981.557894,69.435,1613.4228,2114.4356,1852.13475
M982T350,981.5861178,349.525,12057.17231,28427.04265,6700.941765
M982T71,981.6726248,70.6815,461.5807478,1071,703.85925
M982T642,981.7323836,641.638,776.8214118,613.9052447,971.0306667
M982T62,981.7645416,61.614,4007.507368,811.7240173,5875.150833
M982T755_1,981.9963278,755.011,2927.0265,203.476246,5737.380955
M982T50,982.2720825,50.0115,7740.032667,2644.497138,13079.146
M982T755_2,982.4988271,754.731,1722.472895,99.74606759,3027.924148
M983T69,982.5601184,68.764,417.104,1822.210167,1353.4803
M983T78,982.5808936,78.373,6191.5,16704.285,4133.231667
M983T350,982.5905925,349.818,11652.858,16828.46286,5206.916125
M983T52,982.6197493,51.7055,2386.852,8074.9623,1698.583563
M983T79,982.6802001,79.115,1749.886364,1613.36,1858.66
M983T62,982.7768627,62.343,3090.175,1245.074195,4745.6113
M983T755,983.0009492,755.057,782.6450452,102.5903696,1526.460976
M983T729,983.092143,728.5655,632.1851538,142.0507813,472.2446524
M983T50,983.270997,49.782,4919.07325,599.3077161,7246.544941
M984T69,983.5584649,69.243,883.861875,571.8183701,963.8995833
M984T78,983.5834428,78.373,3828.76,9411.946154,2634.192
M984T350,983.600097,350.1325,7575.335,16951.52,3943.513846
M984T52,983.6225828,52.215,1843.02185,7517.268,921.2924957
M984T62,983.7805326,62.493,1963.145455,347.5955177,1917.698333
M984T722,984.2384349,722.2535,370.6821289,113.9230347,372.965115
M984T50,984.2703084,49.8985,3066.950769,380.0365936,1865.447071
M984T642,984.2671502,641.603,924.9323333,585.2483978,1006.338048
M985T78,984.5841279,78.373,1437.272396,3644.415,1075.826545
M985T349,984.6052648,349.4595,4414.308,8615.318,1253.701538
M985T200,984.7391483,199.634,785.7523333,412.8393028,199.8171319
M985T63,984.791521,63.4995,657.3385844,255.0463715,1616.467355
M985T958,985.4839969,957.5215,1160.8545,150.0266257,1689.874941
M986T958_1,985.6126804,957.7425,2886.896471,263.5753676,2661.650043
M986T345,985.6174076,344.925,5860.885714,7346.415409,7822.41096
M986T52,985.7301467,52.443,1020.079636,937.4777492,1460.496824
M986T957,985.738017,957.279,5022.071529,546.7555147,5001.758937
M986T198,985.7524748,198.2175,1846.92832,321.3821996,389.3732727
M986T959_1,985.8633265,958.579,8066.984074,534.3118164,9249.858947
M986T959_2,985.9891556,958.579,7649.05895,639.8482132,6843.564808
M986T959_3,986.1138661,958.5095,7580.6124,688.643731,6205.598611
M986T959_4,986.2394952,958.549,4921.493211,291.0375,5277.193105
M986T943,986.314445,942.662,2082.271091,209.9230125,1744.952586
M986T959_5,986.3662528,958.519,3413.806579,351.4338235,2325.481609
M986T958_2,986.4902972,957.699,2250.702152,297.047404,1501.556
M987T56,986.595067,55.611,3325.21207,6562.975768,1639.744574
M987T345,986.6210287,344.828,2365.564286,4970.59395,4305.1189
M987T641,986.7965259,640.858,1059.769105,590.6296644,1281.51835
M987T729,987.109997,729.0575,1601.535,122.0888094,1211.333902
M987T359,987.4753289,359.1945,661.826,1948.61225,1016.236725
M988T70,987.523077,69.613,894.0990887,947.03,459.298
M988T357,987.5707723,356.555,2302.66151,825.5746316,1485.713727
M988T336,987.635896,336.417,23294.20305,72959.88946,29791.42753
M988T52,987.7479456,52.4185,2912.8491,2278.218803,3467.446583
M988T198,987.7642697,197.544,1449.230588,519.7184525,616.722
M988T729,988.1131163,728.602,609.0814209,95.27491198,538.921875
M988T956,988.1139264,955.842,995.6527334,178.1190948,789.2875
M988T957_1,988.2387935,956.959,848.2039032,241.4772407,1164.367579
M988T958,988.3647521,958.11,1078.786222,169.8762817,833.9832938
M988T359,988.4804438,358.9945,525.9268232,189.929224,638.6747692
M988T957_2,988.487324,956.961,1834.9545,328.2128392,1880.920182
M989T958_1,988.6105375,957.699,2086.942579,288.9889706,1291.998733
M989T336,988.6390303,336.4625,10464.01359,41470.54292,16193.28759
M989T958_2,988.7386203,958.38,2274.495059,524.9724265,2456.589187
M989T61,988.7666365,60.8825,9036.024333,9309.256389,31425.44214
M989T642,988.773429,642.428,854.7104263,747.7761949,886.8897692
M989T958_3,988.8618249,958.4695,2700.430908,253.4099265,1878.987932
M989T958_4,988.9879671,957.779,1665.1585,251.9577206,1733.637944
M989T958_5,989.1107495,958.439,984.045,161.1948529,661.7673499
M989T957,989.236081,957.394,1043.187312,356.147666,735.3866667
M989T951,989.3149033,951.376,2861.9052,346.8682446,2974.906379
M989T357,989.4927577,356.989,2581.807875,1814.624561,1655.9598
M990T70,989.5390313,69.6615,1382.12067,885.017,861.2222534
M990T355,989.5834801,355.3175,1461.941556,1996.084229,2918.699158
M990T336,989.651147,335.707,42922.87211,55819.61594,38314.5525
M990T49,989.6546529,49.229,677.5301542,2977.565714,1336.871346
M990T60,989.7691844,60.1595,7505.512059,8436.539903,18577.75714
M990T762_1,989.9952302,761.862,822.2251529,101.4382324,1432.495476
M990T631_1,990.0724499,631.479,572.7995,51.71785053,498.6523832
M990T631_2,990.2404767,630.978,1517.499,169.7748675,758.2900615
M990T951,990.317207,950.913,1599.47202,269.7717661,1826.108213
M990T845,990.3465184,844.956,686.2705,235.8251953,963.1633195
M990T632,990.4077234,631.988,2980.876263,265.5453055,1654.177737
M990T357,990.4926644,357.11,1241.646,611.2990379,872.27388
M990T762_2,990.4999914,762.365,810.4833298,76.46181853,1148.96955
M991T633_1,990.5736871,632.688,6041.55581,236.4358433,2496.232105
M991T336,990.6549945,335.599,22852.70228,15560.08385,19901.469
M991T50,990.6639808,50.0135,1653.784235,7693.457059,1595.430951
M991T61_1,990.695222,60.914,4650.473945,732.4484329,2994.29376
M991T632,990.7412621,632.46,8400.363842,285.7537493,2996.46
M991T647_1,990.7457031,647.212,4103.890551,2878.618338,5589.193091
M991T61_2,990.780313,60.876,8696.453,7029.120911,23912.93556
M991T1034,990.8443732,1033.86,1067.913419,243.5832006,860.5514286
M991T633_2,990.9083086,632.7335,8069.7579,542.9570285,3529.161749
M991T648,990.9119081,648.009,2869.896083,396.5614421,5045.32875
M991T633_3,991.0751797,633.158,6695.32545,213.227417,2358.26415
M991T647_2,991.0778499,647.253,3066.400527,326.6723958,4779.137143
M991T647_3,991.2458694,647.197,2290.857333,982.6984375,5945.065474
M991T633_4,991.2417255,632.839,4575.294294,364.4786865,1499.621053
M991T992,991.3299795,992.028,1870.906049,98.05559833,1897.834839
M991T845,991.3316804,844.797,1670.4114,165.8122989,1943.668679
M991T646,991.4114107,646.443,5400.684727,217.4572856,3777.5506
M992T355,991.5068106,355.105,2075.446543,2097.97319,1349.274
M992T70,991.5500763,69.634,1404.422667,957.8241667,830.5124545
M992T646_1,991.5773845,646.418,1471.9907,66.50939941,1760.16
M992T958,991.6101183,957.704,857.1783529,237.989088,484.8250889
M992T50,991.6637459,49.972,1255.1615,5342.6352,985.2143084
M992T335,991.6658351,334.9945,39729.99917,79586.38069,19686.12618
M992T62,991.6949517,61.564,3264.7725,756.0655242,2135.543607
M992T646_2,991.7491641,646.412,1272.282627,1440.109362,2073.124435
M992T53,991.7809585,53.163,9421.292875,4355.046333,15269.46667
M992T756_1,991.9851366,755.631,1008.794948,95.99531965,1793.876636
M992T929_1,992.2292353,929.03,2763.793455,208.6024902,2201.279755
M992T929_2,992.2953705,928.696,1325.06775,200.3248079,1177.648743
M992T992,992.3321973,992.4215,941.277931,86.35327148,1070.949686
M992T844,992.3356237,844.07,1224.355083,261.9497829,1169.302019
M992T756_2,992.4853356,755.8845,750.9636,50.57683362,956.7299444
M993T355,992.5105944,355.31,1555.339154,768.064922,956.3609143
M993T675,992.5490608,674.661,727.7277447,122.4944255,276.9853066
M993T441_1,992.5572982,440.951,469.5297819,107.9679291,267.6440633
M993T334,992.6698186,334.467,18227.48667,45472.43171,9990.189278
M993T586,992.7767312,586.036,368.4719482,116.7706124,213.5378906
M993T53,992.7804541,53.103,6806.369286,7336.133025,19944.58289
M993T61,992.7975645,61.243,6140.645835,5023.935409,21780.87499
M993T441_2,992.8911433,441.0905,813.5707895,176.3074051,258.271403
M993T633,992.9125806,633.125,1059.674574,346.5141854,712.3285898
M993T755,992.9852985,755.3785,1073.914254,221.0349372,1852.486355
M993T632,993.0721899,632.2385,1021.003762,135.7451518,755.5214691
M993T771,993.2222647,771.377,606.02,122.3651953,462.9786449
M993T441_3,993.2263176,440.97,787.2231923,131.5304129,313.7682206
M993T629,993.2403459,629.053,2353.0977,408.6261597,1921.2032
M993T642,993.2852931,642.329,825.1831055,464.9399872,1054.266
M993T600,993.4046991,600.077,302.8002232,25.7008667,635.24875
M993T631,993.4085579,631.2285,3984.069,321.8009033,2847.926467
M993T359,993.4906199,358.6995,559.2533333,1664.685,1152.555778
M994T354,993.5235893,353.882,2969.055666,3280.8825,1576.535
M994T772_1,993.5542917,772.0515,932.5580714,176.5927734,610.218452
M994T441,993.5611264,441.269,480.7398363,106.2020416,322.681108
M994T600_1,993.5715872,600.363,441.1195946,121.2288208,702.8914286
M994T70,993.5685679,69.5675,1475.551457,1395.207405,1016.967649
M994T632,993.5743302,631.798,5986.264625,240.116984,3085.508478
M994T340,993.5869754,340.485,3276.304706,8447.975294,2426.834118
M994T335,993.6737992,335.005,6431.842824,13492.98623,3429.4596
M994T600_2,993.7374157,600.482,505.7837171,296.2315848,884.9808
M994T633_1,993.7420474,632.628,6544.809654,651.6210468,3516.337
M994T53,993.7933543,53.1315,7126.527545,2208.860545,12357.82281
M994T772_2,993.8885002,772.122,934.932,155.260376,702.5071411
M994T633_2,993.9089196,632.944,6130.393826,540.5163867,6243.654375
M994T633_3,994.0742565,633.049,6088.434905,278.6442659,4322.682949
M994T633_4,994.2412548,633.394,6710.737169,330.8223368,4787.715
M994T633_5,994.4058002,633.1955,7949.308667,409.5863758,3025.80705
M994T647,994.4093836,647.238,1768.349701,155.8016579,3480.969231
M995T354,994.5275489,353.849,2091.765459,1771.744578,1276.95773
M995T573,994.5344871,573.2965,903.1008911,365.1085052,773.6187744
M995T647_1,994.5746889,646.978,7301.1116,170.7544861,7055.97574
M995T340_1,994.5893408,339.815,3672.420558,3584.507143,1906.063913
M995T79,994.669521,78.7605,1166.646785,802.8046352,3197.459854
M995T340_2,994.6781741,339.539,2085.471097,3247.990804,1511.430054
M995T646,994.7414393,646.4255,5853.565295,949.3927968,6028.949158
M995T53,994.7968693,52.7275,4502.133188,2125.223554,8020.891798
M995T62,994.8113623,62.3185,3700.670731,1800.728566,13436.66
M995T633_1,994.906477,632.681,2881.531909,356.0352173,2168.794336
M995T647_2,994.9105155,647.194,4016.758846,246.7228214,8257.910831
M995T754,995.009288,753.782,1165.767778,141.5987848,1955.326857
M995T647_3,995.076349,647.188,2257.32,229.8582153,5262.268452
M995T632,995.0731749,632.219,3169.676289,152.237078,2027.127258
M995T729,995.0929077,728.527,483.7003846,137.0438811,408.7414333
M995T633_2,995.2432904,633.3675,4573.680737,364.1315759,3026.984368
M995T633_3,995.4106695,632.5905,11354.364,386.1738464,7271.192
M996T357,995.5046697,357.4855,3909.709647,2477.597,1316.4495
M996T574,995.503018,574.3865,897.004303,340.7768467,642.6738281
M996T754,995.5109258,753.9655,1085.020595,45.97003316,1649.996625
M996T351,995.5375693,351.455,2721.356129,4182.624101,1036.839396
M996T633_1,995.5770268,633.049,16713.77558,495.957,10063.38235
M996T52,995.5869844,51.549,1081.987182,3840.091357,518.3542649
M996T342,995.6042482,341.635,10327.73143,17358.72679,4999.941833
M996T633_2,995.7445441,633.049,18867.3213,840.3867071,11825.01095
M996T58,995.8106352,57.5125,3740.899909,1854.577099,6254.129
M996T642,995.8190575,642.357,1466.2778,696.8267463,2256.0479
M996T633_3,995.9118545,633.233,17026.75733,831.383963,11255.02863
M996T633_4,996.0789176,633.049,13276.8867,345.8497528,8232.305053
M996T633_5,996.24585,633.158,9024.587474,408.5617036,5258.475706
M996T679,996.296342,678.677,1812.907895,377.3060156,1902.659264
M996T633_6,996.4121928,633.158,6415.928778,340.8737619,3965.018286
M997T357,996.5083594,357.171,1366.825588,1983.429,1204.956545
M997T574,996.5050483,574.072,1111.508789,681.1584091,498.3293143
M997T633_1,996.5784875,633.158,5031.570632,213.227417,2662.983
M997T51,996.59439,50.784,4766.088167,20276.66333,3626.324526
M997T343,996.6070474,343.215,5240.445632,9061.143706,3460.618421
M997T79,996.6984931,78.97,1244.363333,1185.237,1327.554916
M997T633_2,996.7441097,633.125,3758.974864,513.0761719,2385.721615
M997T585_1,996.7718055,584.983,436.9737455,138.4150578,163.1429162
M997T54,996.8153833,54.4205,2631.904488,1042.692665,2961.084286
M997T633_3,996.9080817,633.1375,3990.578939,525.6275803,1889.1912
M997T585_2,997.0195439,585.36,304.5244783,76.06140137,140.6437683
M997T633_4,997.0737009,632.628,4338.291846,220.1795654,2169.007923
M997T743,997.1198659,742.588,350.2975213,40.63806152,344.9032054
M997T655_1,997.1766635,655.384,628.1714055,151.0664978,654.2685735
M997T633_5,997.2396401,633.458,5664.31524,387.0562838,3883.75288
M997T655_2,997.3776709,655.351,1191.71174,196.981642,1487.334113
M997T633_6,997.4062001,633.458,7693.808104,531.8097432,4631.985383
M998T575,997.5005816,574.701,882.274153,585.3347778,770.5023465
M998T356,997.5208276,355.626,2896.174286,2207.022091,1651.533136
M998T633_1,997.5721496,633.427,7104.371478,323.48703,3481.440286
M998T655_1,997.5767151,655.3545,1177.880265,94.74330357,1644.199681
M998T51,997.5972097,50.799,2654.789349,10711.7322,1903.48125
M998T342,997.6187495,342.315,14708.17373,13333.542,7147.505762
M998T633_2,997.7408135,633.458,6511.607,490.6270832,3617.302391
M998T655_2,997.7775418,655.32,665.15125,250.8785858,654.1210938
M998T61,997.7846749,61.318,1664.396494,184.7033969,2896.307857
M998T634_1,997.90913,633.5805,7116.8205,610.297526,4014.223125
M998T647_1,998.07309,647.239,2560.080469,147.1402588,3411.983077
M998T633_3,998.0757675,633.3,10221.30221,367.3158958,4629.111536
M998T886,998.2046575,885.755,626.0465349,223.6120605,318.616763
M998T647_2,998.2397266,646.978,3782.317548,358.956665,6966.158684
M998T633_4,998.2442361,633.229,12692.26938,631.8707969,5134.282105
M998T50,998.2837311,50.0785,15312.08613,19884.76933,14921.96882
M998T1025,998.3439387,1025.45,853.6554545,132.0284444,602.2938095
M998T634_2,998.4117175,633.861,9272.256316,620.8393148,5529.117647
M999T575,998.5005085,574.712,1457.17848,1128.995284,571.5535714
M999T356,998.5247822,355.605,1859.932036,2212.854258,1508.631923
M999T886,998.5383064,885.818,714.3393342,78.47635592,532.3019644
M999T421,998.5713344,421.211,9182.648852,350.6904297,3227.058526
M999T633_1,998.579168,633.3,12793.29646,484.652918,5375.066667
M999T647_1,998.57354,647.167,3948.0793,244.365597,5245.52
M999T52,998.6071049,51.676,1623.03462,7083.869999,931.4983333
M999T343,998.6225331,343.1915,7730.432947,7609.611621,4567.822492
M999T330,998.6227295,330.272,6690.583611,6125.330661,4429.518915
M999T59,998.7120514,59.1315,3646.921539,5058.294429,5236.411538
M999T633_2,998.7466413,633.3,8007.835737,463.5532501,4767.361
M999T647_2,998.7400684,647.185,2925.313843,466.1518229,5443.977667
M999T62,998.7912307,61.8255,690.3432369,599.6700769,936.1333333
M999T1025,998.8453796,1025.16,699.7804348,230.4031058,594.3
M999T441,998.9009735,440.911,511.6890066,166.7772751,230.599467
M999T634_1,998.910819,633.6385,6897.785813,683.59875,4792.666667
M999T634_2,999.0769574,633.7295,11774.20123,362.9430875,6706.320706
M999T633_3,999.2423707,633.458,13619.91458,346.5390986,9525.791
M999T950_1,999.2527464,950.419,820.7809099,234.5922708,1082.879043
M999T50,999.2854239,50.0785,14082.15964,19238.164,15935.6476
M999T1036,999.3514449,1036.41,601.2423529,113.9778646,999.2808861
M999T950_2,999.3600176,950.2835,833.3716256,109.1081974,900.6545455
M999T634_3,999.4088216,633.6385,15336.94811,591.06025,9813.8382
M1000T354,999.5384291,353.8525,3388.542,5306.004,2433.3815
M1000T421,999.5740523,421.211,5363.2542,227.3428345,1884.595
M1000T634_1,999.5756103,633.669,13708.4894,546.5685745,9125.884647
M1000T341,999.6346631,340.8755,17196.849,29185.55102,9753.0295
M1000T59,999.718445,59.437,2216.343946,3601.205458,3118.5297
M1000T634_2,999.7421427,633.79,10925.1224,574.1605696,6310.218563
M1000T52,999.7439351,52.314,1302.997111,2531.081284,2064.582977
M1000T64,999.8009393,63.63,538.9848243,198.9068158,2207.559806
M1000T1038,999.8533967,1037.82,678.015,268.8447266,729.3387451
M1000T634_3,999.9091024,633.869,8486.01395,525.6043004,5340.398588
M1000T634_4,1000.076477,633.8285,5889.4137,343.1336728,3598.832
M1000T633,1000.24176,633.3,4376.594429,415.3147291,2413.711773
M1000T50,1000.28308,50.1375,14449.99517,16807.7215,15501.19642
M1000T634_5,1000.40765,633.608,4111.253632,417.2854411,2696.0475
M1000T661,1000.412024,661.2575,1431.773889,203.5475572,1995.019324
M1001T354,1000.540104,353.849,1791.888538,2574.799568,1367.925778
M1001T421,1000.576504,421.362,1748.729636,164.9857511,549.279375
M1001T634_1,1000.574143,633.608,4155.5181,302.711792,3085.19271
M1001T661_1,1000.577859,660.9645,2694.237,97.10763389,3296.4804
M1001T341,1000.639118,341.116,9939.66275,16130.5875,8987.8905
M1001T59,1000.730102,59.4655,6179.289231,7497.993846,8689.506154
M1001T634_2,1000.74185,633.961,4202.676211,694.2046224,3967.822857
M1001T661_2,1000.745855,661.037,3056.087471,397.2180858,3936.649737
M1001T64,1000.807124,63.6855,392.6936105,381.2010899,551.46
M1001T634_3,1000.906705,634.489,6366.940826,526.9644629,5149.332201
M1001T661_3,1000.912906,661.037,3291.919647,283.5015761,4223.042
M1001T634_4,1001.074181,634.064,7086.613333,401.8472021,4861.4614
M1001T661_4,1001.078641,661.056,2462.688714,123.8642111,3149.604706
M1001T533,1001.120259,532.675,5013.764,659.043,6168.477143
M1001T78,1001.133188,78.14,786.098,8685.610308,553.3371201
M1001T634_5,1001.239798,634.428,7583.327561,368.3881531,4218.097655
M1001T661_5,1001.244695,661.0465,2095.783125,279.6378174,1987.505211
M1001T50,1001.281641,50.024,8646.048818,10505.31,9252.971746
M1001T634_6,1001.406414,634.0305,6949.639636,429.2969513,4010.399714
M1001T661_6,1001.410958,661.0505,1488.463167,166.6262746,1457.893605
M1002T352,1001.551754,352.231,2771.1255,4692.326595,1661.322
M1002T634,1001.571567,634.311,6905.348696,362.6692001,2894.2955
M1002T422,1001.578969,421.533,490.8753357,47.48795471,242.6578482
M1002T533_1,1001.619853,532.8465,494.4565081,235.5684102,456.4114286
M1002T78_1,1001.633034,78.062,578.9786072,13036.38492,1065.826667
M1002T340,1001.650506,340.057,27288.02055,21302.76344,8926.740316
M1002T59,1001.734864,59.187,5200.3575,4479.262227,4742.986667
M1002T635,1001.740435,634.757,8856.740919,1078.557526,5414.069333
M1002T655,1001.772794,655.134,492.2372671,249.3056793,638.0737305
M1002T647_1,1001.903486,647.117,4859.96425,218.0504303,6967.368235
M1002T633_1,1001.90727,633.229,5896.948833,692.7987732,4181.962105
M1002T656,1001.974107,656.093,405.0923828,71.21887207,770.3796735
M1002T586_1,1002.015778,586.308,530.9864717,41.42207606,223.2295317
M1002T646_1,1002.071316,645.9775,6477.585083,208.6042023,8306.009895
M1002T533_2,1002.118836,532.9775,2226.724615,313.7904194,2788.535
M1002T78_2,1002.135904,78.373,678.122,7084.88508,493.23
M1002T646_2,1002.238645,645.6125,6322.135667,1131.83,8207.637211
M1002T53,1002.240247,53.34,533.3083714,1513.412333,1088.972078
M1002T586_2,1002.268168,585.9415,715.0622477,55.31425781,252.9157308
M1002T50,1002.279797,49.8015,4837.7171,7153.529584,5953.619879
M1002T647_2,1002.40409,646.805,3912.800976,122.681754,6344.91
M1002T633_2,1002.409206,632.603,4460.397667,451.4147949,3635.979682
M1003T585,1002.51768,584.9745,350.78225,178.3702714,398.8071032
M1003T352,1002.554004,352.173,1656.386727,2359.04,1047.483121
M1003T634_1,1002.573991,633.937,8146.83428,264.5943848,7274.3913
M1003T533_1,1002.621057,532.676,403.9593506,216.3853149,489.357
M1003T79,1002.635384,78.75,1122.170515,4033.976488,759.494
M1003T340,1002.65359,339.992,8978.043421,10742.00121,5161.1828
M1003T634_2,1002.739834,634.073,6576.731211,576.3492376,5440.264
M1003T59,1002.746515,59.4615,13113.184,11768.81319,15851.38769
M1003T54_1,1002.776726,53.7305,2677.434347,2090.531914,2052.19212
M1003T634_3,1002.906701,634.14,10168.99791,659.5186213,9568.659333
M1003T637_1,1002.978673,636.52,1272.456,139.2901611,438.7354155
M1003T586,1003.017976,585.773,334.5086161,50.70707433,104.3661499
M1003T634_4,1003.072738,633.79,10340.39793,581.758606,8068.0992
M1003T533_2,1003.117827,532.9775,2163.741818,330.8419522,2688.245455
M1003T637_2,1003.178353,636.7525,930.658625,603.7668026,7818.359814
M1003T634_5,1003.240159,634.489,9169.742037,619.080113,8382.9558
M1003T54_2,1003.242631,54.023,987.0005,1626.571333,1245.256262
M1003T50,1003.281937,49.7585,2700.090242,3520.7214,3672.564188
M1003T634_6,1003.407285,634.128,7644.32414,517.8035039,6177.968
M1004T351,1003.565813,351.3155,3054.1593,8082.930211,1539.849474
M1004T635_1,1003.574075,634.59,5990.27975,351.338087,4396.918526
M1004T339,1003.664745,339.166,13276.08421,20929.83944,10441.09041
M1004T634_1,1003.742364,634.14,4275.9679,403.4695274,2660.85
M1004T59,1003.750077,59.451,6946.5175,5442.2992,11901.65399
M1004T52,1003.807052,52.353,1304.830143,851.2184181,2061.2968
M1004T634_2,1003.908246,634.0315,2918.847,648.2203583,2766.5292
M1004T661_1,1004.076054,661.06,1290.126144,97.09738541,1284.178951
M1004T634_3,1004.078115,633.8595,4294.493555,288.3264878,2369.833366
M1004T634_4,1004.089304,633.985,4219.567657,269.777056,2055.479619
M1004T533,1004.11851,532.674,618.9533333,191.9605196,945.7924286
M1004T661_2,1004.243568,660.916,1686.325125,276.2933731,2244.320206
M1004T634_5,1004.238976,634.213,3463.85585,332.203299,2612.56128
M1004T54,1004.239263,53.995,854.6524,1361.77538,1377.539
M1004T642,1004.278527,642.309,1061.409648,482.6517131,867.1930714
M1004T49,1004.27869,49.3975,1618.44375,3986.01,1458.951083
M1004T634_6,1004.34643,633.99,4093.987,624.8763235,1713.132435
M1004T635_2,1004.40511,634.886,2432.4622,459.1306051,2265.378882
M1004T661_3,1004.4095,661.498,2282.953353,190.3029853,3544.303824
M1005T351,1004.569679,350.985,2590.700093,2411.8129,1167.168014
M1005T661_1,1004.574061,661.017,2762.139875,127.9613487,2860.850686
M1005T387,1004.584952,386.727,1728.963273,175.012207,417.6484611
M1005T634_1,1004.593553,633.869,6166.96,357.8585111,2471.475471
M1005T51,1004.638377,50.749,968.7909317,3877.125636,733.4495173
M1005T339,1004.670428,339.2465,7231.0512,10533.71035,4791.575885
M1005T635_1,1004.738882,635.044,4015.113789,478.2304382,3444.746521
M1005T59,1004.759482,59.457,11623.98677,4992.176,13771.68951
M1005T634_2,1004.848042,634.073,4397.21555,762.1948242,1513.89
M1005T635_2,1004.902771,634.9005,4737.176227,687.7192224,7483.391684
M1005T661_2,1004.907833,661.119,1878.077355,232.0372111,2266.812642
M1005T633_1,1005.073799,633.49,6901.052101,487.7447721,7226.189073
M1005T633_2,1005.086055,633.458,5371.038,451.5951621,5301.503617
M1005T885,1005.199709,885.0365,1117.978243,292.7288733,710.3580322
M1005T631_1,1005.24054,630.6595,13331.27978,787.7874756,7417.59525
M1005T54,1005.240554,53.892,538.5363399,876.7172,800.9506364
M1005T634_3,1005.350926,633.869,1347.930545,778.4673665,10068.57385
M1005T631_2,1005.408089,630.6,10525.8525,835.6445068,12182.54372
M1005T612,1005.408723,611.5775,8010.654317,882.0694486,11384.86906
M1006T885,1005.533145,885.41,1974.979882,78.61995443,1349.90625
M1006T647_1,1005.566287,647.239,6910.00275,297.0102754,11591.46135
M1006T630_1,1005.575985,630.138,11790.18455,950.6349048,14051.68463
M1006T611_1,1005.576396,611.48,8845.450364,1069.504194,13014.77051
M1006T350,1005.583139,350.48,2014.893333,3729.904615,1059.189939
M1006T387,1005.586127,386.727,1037.258798,150.0241394,292.1434312
M1006T51,1005.644854,51.0685,1692.982636,5278.479661,816.9556441
M1006T339,1005.68006,338.854,7301.396211,5821.75,5117.589333
M1006T646_1,1005.734394,646.413,7391.087007,516.6939794,11928.4425
M1006T630_2,1005.744277,630.094,28020.42093,1145.360342,13068.99261
M1006T54,1005.82887,54.228,2981.045133,4412.217856,2411.747077
M1006T886_1,1005.867253,885.885,1827.36,220.2026367,1032.09373
M1006T646_2,1005.902008,646.443,6697.739333,297.2574097,11835.76535
M1006T611_2,1005.910017,610.744,6303.325333,706.2544133,9127.713562
M1006T586,1006.01009,585.522,628.6666667,59.87697467,199.6748334
M1006T647_2,1006.066399,646.531,5554.357583,184.9886322,7640.278474
M1006T656,1006.170664,655.5755,687.5110333,115.6086273,805.4248047
M1006T886_2,1006.200764,885.7865,1064.769745,289.3363327,464.4173438
M1006T722,1006.220563,722.358,1399.130364,169.5107422,865.319
M1006T646_3,1006.234548,646.443,3705.649938,358.956665,4271.297143
M1006T631,1006.24211,631.303,5577.868952,589.1627502,5136.855469
M1006T585,1006.258879,584.983,831.1061096,87.5809082,294.8535919
M1006T951,1006.341106,951.282,11006.64,585.5404663,11177.2967
M1006T634,1006.404857,634.0305,5283.991476,635.0083594,5269.593333
M1007T585_1,1006.511539,585.016,896.6117647,133.6685432,321.8553826
M1007T634_1,1006.573979,634.428,6326.608696,341.2360382,7929.34205
M1007T351,1006.587807,351.067,1886.01889,2192.368053,990.3036725
M1007T41,1006.619435,41.041,3632.82675,6224.911643,1310.54
M1007T51,1006.654973,50.7615,10230.5775,43383.57217,8172.152808
M1007T339,1006.683862,338.7645,3383.77965,2248.684167,2359.787459
M1007T635_1,1006.738948,635.0535,7147.424649,651.8318508,5776.6085
M1007T585_2,1006.760774,585.36,620,162.7034563,194.9948469
M1007T60,1006.775471,60.144,7039.858834,4842.328571,11440.77879
